trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2647,True,"{'a': 0, 'e': 0}",30,0,-33.48937835216224,"{0: 27, 1: 1, 2: 0, 3: 1, 4: 1}",0
2648,True,"{'a': 0, 'e': 0}",30,0,-6.441147209344871,"{0: 27, 1: 0, 2: 2, 3: 1, 4: 0}",0
2649,True,"{'a': 0, 'e': 0}",35,0,-58.43190728589758,"{0: 32, 1: 0, 2: 1, 3: 0, 4: 2}",0
2650,True,"{'a': 0, 'e': 0}",20,0,-4.091174781446474,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
2651,True,"{'a': 0, 'e': 0}",20,0,16.59008851228497,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
2652,True,"{'a': 0, 'e': 0}",20,0,-6.433940117171703,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
2653,True,"{'a': 0, 'e': 0}",30,0,-46.75218085280377,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 2}",0
2654,True,"{'a': 0, 'e': 0}",25,0,-11.531533519422698,"{0: 23, 1: 0, 2: 0, 3: 2, 4: 0}",0
2655,True,"{'a': 0, 'e': 0}",20,0,3.2363239690379837,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
2656,True,"{'a': 0, 'e': 0}",20,0,-19.642712436559794,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
2657,True,"{'a': 0, 'e': 0}",30,0,2.0078540303994625,"{0: 28, 1: 1, 2: 0, 3: 1, 4: 0}",0
2658,True,"{'a': 0, 'e': 0}",25,0,-32.55451822356144,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 1}",0
2659,True,"{'a': 0, 'e': 0}",25,0,-59.00967943957709,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 2}",0
2660,True,"{'a': 0, 'e': 0}",25,0,29.0729005233596,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2661,True,"{'a': 0, 'e': 0}",25,8,19.045496912516455,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
2662,True,"{'a': 0, 'e': 0}",30,0,-36.63704725751813,"{0: 28, 1: 0, 2: 0, 3: 1, 4: 1}",0
2663,True,"{'a': 0, 'e': 0}",20,0,-0.9746306840623999,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
2664,True,"{'a': 0, 'e': 0}",20,0,18.54134339454085,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
2665,True,"{'a': 0, 'e': 0}",20,0,-69.1457094666959,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
2666,True,"{'a': 0, 'e': 0}",30,0,12.475954626737995,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
2667,True,"{'a': 0, 'e': 0}",25,0,-20.99003952288531,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
2668,True,"{'a': 0, 'e': 0}",20,0,-42.639435696934655,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
2669,True,"{'a': 0, 'e': 0}",20,4,-56.61741778578212,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 2}",1
2670,True,"{'a': 0, 'e': 0}",25,0,-16.32052218138094,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
2671,True,"{'a': 0, 'e': 0}",25,0,-86.21271874211814,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 2}",0
2672,True,"{'a': 0, 'e': 0}",35,0,-92.07701424755956,"{0: 30, 1: 1, 2: 0, 3: 2, 4: 2}",0
2673,True,"{'a': 0, 'e': 0}",20,0,-0.4625561082997931,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
2674,True,"{'a': 0, 'e': 0}",20,10,10.951919485986227,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2675,True,"{'a': 0, 'e': 0}",30,0,-3.573577669956659,"{0: 27, 1: 1, 2: 1, 3: 1, 4: 0}",0
2676,True,"{'a': 0, 'e': 0}",20,0,-75.38764679293337,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 2}",0
2677,True,"{'a': 0, 'e': 0}",25,0,-58.76216481058806,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",0
2678,True,"{'a': 0, 'e': 0}",20,0,19.04915346507112,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2679,True,"{'a': 0, 'e': 0}",20,0,-36.60645632614893,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
2680,True,"{'a': 0, 'e': 0}",30,0,-56.243712376676555,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 2}",0
2681,True,"{'a': 0, 'e': 0}",30,0,-69.58397599362787,"{0: 24, 1: 1, 2: 3, 3: 1, 4: 1}",0
2682,True,"{'a': 0, 'e': 0}",20,0,20.90490605622883,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2683,True,"{'a': 0, 'e': 0}",25,6,-89.91485983629458,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 2}",1
2684,True,"{'a': 0, 'e': 0}",20,10,-26.7358399477319,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
2685,True,"{'a': 0, 'e': 0}",25,0,-22.67018381400954,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
2686,True,"{'a': 0, 'e': 0}",20,2,-23.519326998485322,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
2687,True,"{'a': 0, 'e': 0}",25,0,-7.1884506958129,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
2688,True,"{'a': 0, 'e': 0}",20,0,-56.010856782389226,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
2689,True,"{'a': 0, 'e': 0}",20,0,-8.30134974352316,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
2690,True,"{'a': 0, 'e': 0}",25,0,13.309747053268683,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
2691,True,"{'a': 0, 'e': 0}",20,0,17.190232904107553,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
2692,True,"{'a': 0, 'e': 0}",25,0,-29.745139649804436,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 1}",0
2693,True,"{'a': 0, 'e': 0}",20,0,-85.75135879808997,"{0: 16, 1: 0, 2: 0, 3: 3, 4: 1}",0
2694,True,"{'a': 0, 'e': 0}",20,0,-36.33173497386374,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
2695,True,"{'a': 0, 'e': 0}",25,9,-57.00860421035894,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 2}",1
2696,True,"{'a': 0, 'e': 0}",30,0,-48.37669159610887,"{0: 27, 1: 0, 2: 0, 3: 2, 4: 1}",0
2697,True,"{'a': 0, 'e': 0}",20,0,-58.47410896078321,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
2698,True,"{'a': 0, 'e': 0}",20,0,-32.7097017883528,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
2699,True,"{'a': 0, 'e': 0}",20,0,-16.95676085751202,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
2700,True,"{'a': 0, 'e': 0}",20,0,-67.2050950309629,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
2701,True,"{'a': 0, 'e': 0}",25,0,-32.56277204824389,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
2702,True,"{'a': 0, 'e': 0}",20,0,-82.3027966804204,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 2}",0
2703,True,"{'a': 0, 'e': 0}",30,0,5.7924352767212675,"{0: 28, 1: 1, 2: 0, 3: 1, 4: 0}",0
2704,True,"{'a': 0, 'e': 0}",25,0,-79.37021269414996,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
2705,True,"{'a': 0, 'e': 0}",35,0,-36.79756500648508,"{0: 31, 1: 1, 2: 2, 3: 0, 4: 1}",0
2706,True,"{'a': 0, 'e': 0}",25,0,-21.308322269441504,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 1}",0
2707,True,"{'a': 0, 'e': 0}",25,0,-7.820820137981191,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
2708,True,"{'a': 0, 'e': 0}",20,0,9.010688822286033,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2709,True,"{'a': 0, 'e': 0}",30,0,17.103732692790377,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
2710,True,"{'a': 0, 'e': 0}",20,0,2.192923810695889,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
2711,True,"{'a': 0, 'e': 0}",30,0,23.844184159737523,"{0: 28, 1: 2, 2: 0, 3: 0, 4: 0}",0
2712,True,"{'a': 0, 'e': 0}",20,0,16.45797204715483,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2713,True,"{'a': 0, 'e': 0}",25,0,3.449525091197688,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
2714,True,"{'a': 0, 'e': 0}",20,0,-60.65845722881557,"{0: 17, 1: 0, 2: 0, 3: 2, 4: 1}",0
2715,True,"{'a': 0, 'e': 0}",25,0,27.87379963378217,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2716,True,"{'a': 0, 'e': 0}",35,26,15.366158026202188,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2717,True,"{'a': 0, 'e': 0}",20,0,-24.482180545870605,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
2718,True,"{'a': 0, 'e': 0}",25,0,11.186759840478448,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
2719,True,"{'a': 0, 'e': 0}",25,0,28.715364450232812,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2720,True,"{'a': 0, 'e': 0}",20,0,8.190911392334671,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
2721,True,"{'a': 0, 'e': 0}",25,0,-14.275303216229844,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
2722,True,"{'a': 0, 'e': 0}",30,0,20.64783770377513,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
2723,True,"{'a': 0, 'e': 0}",25,0,-59.56668146988321,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 2}",0
2724,True,"{'a': 0, 'e': 0}",25,0,-23.083864882542127,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
2725,True,"{'a': 0, 'e': 0}",20,0,-42.34194203199452,"{0: 15, 1: 2, 2: 1, 3: 2, 4: 0}",0
2726,True,"{'a': 0, 'e': 0}",25,0,-77.46443734873165,"{0: 20, 1: 0, 2: 2, 3: 2, 4: 1}",0
2727,True,"{'a': 0, 'e': 0}",20,0,-32.425657208595965,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
2728,True,"{'a': 0, 'e': 0}",20,0,21.678417499794676,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2729,True,"{'a': 0, 'e': 0}",35,7,-17.753194042759915,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 1}",1
2730,True,"{'a': 0, 'e': 0}",20,14,10.59631594185892,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2731,True,"{'a': 0, 'e': 0}",20,0,19.953490884525014,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
2732,True,"{'a': 0, 'e': 0}",20,0,-17.655614235379876,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
2733,True,"{'a': 0, 'e': 0}",25,12,14.443977122738337,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
2734,True,"{'a': 0, 'e': 0}",30,0,-20.768013006706738,"{0: 26, 1: 1, 2: 2, 3: 1, 4: 0}",0
2735,True,"{'a': 0, 'e': 0}",30,0,-9.6347981700075,"{0: 28, 1: 1, 2: 0, 3: 0, 4: 1}",1
2736,True,"{'a': 0, 'e': 0}",20,10,16.594435541760603,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2737,True,"{'a': 0, 'e': 0}",20,0,-1.230750915672276,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
2738,True,"{'a': 0, 'e': 0}",20,0,9.813260476724173,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2739,True,"{'a': 0, 'e': 0}",20,0,-18.815162470529522,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
2740,True,"{'a': 0, 'e': 0}",30,0,-66.78231358822053,"{0: 27, 1: 0, 2: 0, 3: 1, 4: 2}",0
2741,True,"{'a': 0, 'e': 0}",20,0,-15.047088904314396,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
2742,True,"{'a': 0, 'e': 0}",20,0,-32.08161433255376,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
2743,True,"{'a': 0, 'e': 0}",25,0,0.7986405719973049,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
2744,True,"{'a': 0, 'e': 0}",25,0,-21.707459039090672,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
2745,True,"{'a': 0, 'e': 0}",20,0,27.364364618612946,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2746,True,"{'a': 0, 'e': 0}",20,12,-33.0982581731171,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
2747,True,"{'a': 0, 'e': 0}",25,0,-75.34716056013282,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 2}",0
2748,True,"{'a': 0, 'e': 0}",20,0,-15.492081422174554,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
2749,True,"{'a': 0, 'e': 0}",25,0,-52.35295680027512,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
2750,True,"{'a': 0, 'e': 0}",25,0,-26.25380486524582,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
2751,True,"{'a': 0, 'e': 0}",30,0,-40.12836536800649,"{0: 27, 1: 1, 2: 0, 3: 1, 4: 1}",0
2752,True,"{'a': 0, 'e': 0}",20,0,0.37691182152176206,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
2753,True,"{'a': 0, 'e': 0}",20,0,20.6841699793409,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2754,True,"{'a': 0, 'e': 0}",20,0,20.869303398206007,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2755,True,"{'a': 0, 'e': 0}",20,0,-12.286634304569759,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
2756,True,"{'a': 0, 'e': 0}",25,4,-42.234818712136324,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 1}",1
2757,True,"{'a': 0, 'e': 0}",20,0,-57.89917894970609,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
2758,True,"{'a': 0, 'e': 0}",25,0,-134.39118339319037,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 3}",0
2759,True,"{'a': 0, 'e': 0}",20,0,-30.859413612419406,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
2760,True,"{'a': 0, 'e': 0}",30,0,-63.053345241988545,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 2}",0
2761,True,"{'a': 0, 'e': 0}",20,0,-30.683630949636523,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
2762,True,"{'a': 0, 'e': 0}",25,0,-52.592696182793716,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",0
2763,True,"{'a': 0, 'e': 0}",20,0,-40.11982980016993,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
2764,True,"{'a': 0, 'e': 0}",30,0,33.2357767888511,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
2765,True,"{'a': 0, 'e': 0}",25,0,-20.7224448846762,"{0: 22, 1: 0, 2: 1, 3: 2, 4: 0}",0
2766,True,"{'a': 0, 'e': 0}",20,0,-55.17871844252513,"{0: 16, 1: 0, 2: 1, 3: 3, 4: 0}",0
2767,True,"{'a': 0, 'e': 0}",25,0,-163.89017266220296,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 4}",0
2768,True,"{'a': 0, 'e': 0}",20,0,-69.8825586994383,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
2769,True,"{'a': 0, 'e': 0}",25,0,20.994926492512132,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
2770,True,"{'a': 0, 'e': 0}",20,0,24.607703029644473,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2771,True,"{'a': 0, 'e': 0}",20,0,20.941487804837735,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2772,True,"{'a': 0, 'e': 0}",20,0,-83.24357919676895,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 2}",0
2773,True,"{'a': 0, 'e': 0}",20,0,18.495942817402305,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2774,True,"{'a': 0, 'e': 0}",25,0,28.808669982525377,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2775,True,"{'a': 0, 'e': 0}",20,0,-46.92329555101751,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
2776,True,"{'a': 0, 'e': 0}",20,0,-29.045403027535873,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
2777,True,"{'a': 0, 'e': 0}",20,0,12.220952698440485,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
2778,True,"{'a': 0, 'e': 0}",20,0,-83.96852630996328,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
2779,True,"{'a': 0, 'e': 0}",35,0,-14.604487297028044,"{0: 32, 1: 1, 2: 1, 3: 0, 4: 1}",0
2780,True,"{'a': 0, 'e': 0}",20,0,15.97230629261651,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2781,True,"{'a': 0, 'e': 0}",20,0,-75.89137611240564,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 2}",0
2782,True,"{'a': 0, 'e': 0}",25,6,27.94587075718531,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2783,True,"{'a': 0, 'e': 0}",25,13,-44.0614420056344,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 1}",1
2784,True,"{'a': 0, 'e': 0}",25,0,-39.35025463786086,"{0: 22, 1: 1, 2: 0, 3: 1, 4: 1}",0
2785,True,"{'a': 0, 'e': 0}",30,0,-177.37285032803536,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 5}",0
2786,True,"{'a': 0, 'e': 0}",25,0,5.020152959501264,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
2787,True,"{'a': 0, 'e': 0}",20,0,3.1068539525978642,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2788,True,"{'a': 0, 'e': 0}",20,0,3.40380835891186,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
2789,True,"{'a': 0, 'e': 0}",35,0,-2.376842477388208,"{0: 34, 1: 0, 2: 0, 3: 0, 4: 1}",0
2790,True,"{'a': 0, 'e': 0}",20,0,-14.924388589756827,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
2791,True,"{'a': 0, 'e': 0}",20,0,-60.80293411955419,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
2792,True,"{'a': 0, 'e': 0}",30,14,-21.379406676847566,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 0}",1
2793,True,"{'a': 0, 'e': 0}",20,0,15.043860649555208,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2794,True,"{'a': 0, 'e': 0}",30,0,-104.44579865380942,"{0: 25, 1: 0, 2: 1, 3: 2, 4: 2}",1
2795,True,"{'a': 0, 'e': 0}",20,0,14.601606484964398,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2796,True,"{'a': 0, 'e': 0}",20,0,17.19566445344726,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2797,True,"{'a': 0, 'e': 0}",35,0,8.636836755868709,"{0: 33, 1: 1, 2: 0, 3: 1, 4: 0}",0
2798,True,"{'a': 0, 'e': 0}",20,9,-28.306504229881924,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
2799,True,"{'a': 0, 'e': 0}",25,0,-80.75347800333476,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 2}",0
2800,True,"{'a': 0, 'e': 0}",20,0,14.757661072506574,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2801,True,"{'a': 0, 'e': 0}",20,0,-40.24149932433411,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
2802,True,"{'a': 0, 'e': 0}",20,0,-57.41186918142328,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
2803,True,"{'a': 0, 'e': 0}",20,13,-1.6484401901097483,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
2804,True,"{'a': 0, 'e': 0}",30,0,-130.88922042884363,"{0: 24, 1: 0, 2: 2, 3: 1, 4: 3}",0
2805,True,"{'a': 0, 'e': 0}",20,0,-28.657442724898683,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
2806,True,"{'a': 0, 'e': 0}",25,0,-79.48737783589235,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 2}",0
2807,True,"{'a': 0, 'e': 0}",35,0,-17.26223411257612,"{0: 31, 1: 0, 2: 3, 3: 1, 4: 0}",0
2808,True,"{'a': 0, 'e': 0}",25,5,-51.958205411505304,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",1
2809,True,"{'a': 0, 'e': 0}",25,0,5.556430061900816,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
2810,True,"{'a': 0, 'e': 0}",20,0,-13.262911818522637,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
2811,True,"{'a': 0, 'e': 0}",20,0,23.284345602775787,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2812,True,"{'a': 0, 'e': 0}",20,0,-31.55746552359529,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
2813,True,"{'a': 0, 'e': 0}",20,0,21.952702989355213,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
2814,True,"{'a': 0, 'e': 0}",20,0,-34.808710574126756,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
2815,True,"{'a': 0, 'e': 0}",25,0,-29.501693856753395,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
2816,True,"{'a': 0, 'e': 0}",25,0,6.266278373253447,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
2817,True,"{'a': 0, 'e': 0}",30,0,-14.709494715106622,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
2818,True,"{'a': 0, 'e': 0}",35,0,38.77020211542533,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
2819,True,"{'a': 0, 'e': 0}",20,2,8.613602982470088,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
2820,True,"{'a': 0, 'e': 0}",35,18,6.690882142624816,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
2821,True,"{'a': 0, 'e': 0}",30,6,15.988184715983824,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
2822,True,"{'a': 0, 'e': 0}",25,12,-65.02205906625565,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 2}",1
2823,True,"{'a': 0, 'e': 0}",20,0,-143.02654400229702,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 4}",0
2824,True,"{'a': 0, 'e': 0}",20,0,-19.35061148721446,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
2825,True,"{'a': 0, 'e': 0}",20,0,-61.53860206837798,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
2826,True,"{'a': 0, 'e': 0}",35,0,21.568780834082062,"{0: 33, 1: 0, 2: 2, 3: 0, 4: 0}",0
2827,True,"{'a': 0, 'e': 0}",20,0,3.8392646747481995,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
2828,True,"{'a': 0, 'e': 0}",25,0,-24.815642564593276,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 1}",0
2829,True,"{'a': 0, 'e': 0}",20,0,-44.79124441705719,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
2830,True,"{'a': 0, 'e': 0}",25,0,2.8218573487764864,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
2831,True,"{'a': 0, 'e': 0}",30,0,-69.61260223092671,"{0: 26, 1: 0, 2: 2, 3: 0, 4: 2}",0
2832,True,"{'a': 0, 'e': 0}",20,0,26.07939209659567,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2833,True,"{'a': 0, 'e': 0}",20,0,4.8888970659005135,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
2834,True,"{'a': 0, 'e': 0}",20,0,24.342891306818203,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2835,True,"{'a': 0, 'e': 0}",25,0,15.099269790191785,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2836,True,"{'a': 0, 'e': 0}",35,0,-83.33272334501103,"{0: 29, 1: 2, 2: 0, 3: 3, 4: 1}",0
2837,True,"{'a': 0, 'e': 0}",25,0,-53.84825720263951,"{0: 18, 1: 2, 2: 3, 3: 2, 4: 0}",0
2838,True,"{'a': 0, 'e': 0}",25,0,16.47925115753122,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2839,True,"{'a': 0, 'e': 0}",25,0,29.054536970820006,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2840,True,"{'a': 0, 'e': 0}",20,0,-36.459353116896864,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
2841,True,"{'a': 0, 'e': 0}",35,0,-11.950201602384903,"{0: 32, 1: 2, 2: 0, 3: 0, 4: 1}",0
2842,True,"{'a': 0, 'e': 0}",20,0,28.525253858974885,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2843,True,"{'a': 0, 'e': 0}",35,0,-19.954963173687286,"{0: 32, 1: 1, 2: 1, 3: 0, 4: 1}",0
2844,True,"{'a': 0, 'e': 0}",20,0,-14.90951589379844,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
2845,True,"{'a': 0, 'e': 0}",25,0,20.131370112962475,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
2846,True,"{'a': 0, 'e': 0}",25,0,-8.712953882821825,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
2847,True,"{'a': 0, 'e': 0}",20,0,-79.85587028454029,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 2}",0
2848,True,"{'a': 0, 'e': 0}",20,0,10.829959232856574,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2849,True,"{'a': 0, 'e': 0}",25,0,-52.7668324357123,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 2}",0
2850,True,"{'a': 0, 'e': 0}",25,0,-0.6553731663821452,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
2851,True,"{'a': 0, 'e': 0}",20,11,-5.543062185229097,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
2852,True,"{'a': 0, 'e': 0}",20,3,21.589921287388126,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
